Audiofilename,Starttime,Endtime
a1.wav,2863.5,2865.0
a1.wav,2865.5,2866.0
a1.wav,2866.5,2867.5
a1.wav,2868.0,2868.5
a1.wav,2883.5,2884.0
a1.wav,2910.0,2910.5
a1.wav,2915.5,2916.0
a1.wav,2919.5,2921.5
a1.wav,2922.0,2923.0
a1.wav,2924.0,2924.5
a1.wav,2925.5,2926.5
a1.wav,2927.5,2928.0
a1.wav,2928.5,2929.0
a1.wav,2929.5,2930.5
a1.wav,2932.5,2933.0
a1.wav,2953.0,2953.5
a1.wav,2961.0,2961.5
a1.wav,2962.0,2964.5
a1.wav,2967.0,2969.5
a1.wav,2970.0,2971.5
a1.wav,2972.0,2972.5
a1.wav,2974.5,2975.5
a1.wav,2976.0,2976.5
a1.wav,2977.0,2981.5
a1.wav,2982.0,2983.0
a1.wav,2984.0,2984.5
a1.wav,2985.0,2986.0
a1.wav,2986.5,2987.5
a1.wav,2989.0,2989.5
a1.wav,3062.5,3064.0
a1.wav,3064.5,3066.0
a1.wav,3066.5,3067.5
a1.wav,3068.0,3068.5
a1.wav,3069.0,3069.5
a1.wav,3070.0,3070.5
a1.wav,3092.5,3093.0
a1.wav,3108.0,3108.5
a1.wav,3109.5,3110.0
a1.wav,3127.5,3128.0
a1.wav,3141.0,3141.5
a1.wav,3166.5,3167.5
a1.wav,3209.0,3209.5
a1.wav,3214.0,3214.5
a1.wav,3215.0,3217.0
a1.wav,3217.5,3219.0
a1.wav,3220.0,3220.5
a1.wav,3221.0,3221.5
a1.wav,3222.5,3225.5
a1.wav,3226.0,3227.0
a1.wav,3317.5,3321.5
a1.wav,3322.0,3322.5
a1.wav,3323.0,3324.0
a1.wav,3325.0,3325.5
a1.wav,3327.5,3329.0
a1.wav,3335.5,3336.0
a1.wav,3337.0,3339.0
a1.wav,3420.0,3420.5
a1.wav,3491.0,3491.5
a1.wav,3496.5,3500.0
a1.wav,3501.5,3502.5
a1.wav,3503.0,3503.5
a1.wav,3504.5,3505.5
a1.wav,3508.0,3508.5
a1.wav,3605.5,3606.0
BUK5_20161101_002104a.wav,0.0,0.5
BUK5_20161101_002104a.wav,7.5,8.5
BUK5_20161101_002104a.wav,12.0,13.0
BUK5_20161101_002104a.wav,13.5,14.0
BUK5_20161101_002104a.wav,14.5,15.0
BUK5_20161101_002104a.wav,15.5,16.0
BUK5_20161101_002104a.wav,17.0,19.0
BUK5_20161101_002104a.wav,22.5,23.0
BUK5_20161101_002104a.wav,23.5,24.0
BUK5_20161101_002104a.wav,25.0,26.0
BUK5_20161101_002104a.wav,26.5,27.5
BUK5_20161101_002104a.wav,29.0,30.0
BUK5_20161101_002104a.wav,30.5,31.0
BUK5_20161101_002104a.wav,31.5,32.0
BUK5_20161101_002104a.wav,32.5,33.0
BUK5_20161101_002104a.wav,36.0,37.0
BUK5_20161101_002104a.wav,37.5,38.0
BUK5_20161101_002104a.wav,38.5,39.0
BUK5_20161101_002104a.wav,40.5,42.0
BUK5_20161101_002104a.wav,42.5,43.0
BUK5_20161101_002104a.wav,43.5,44.0
BUK5_20161101_002104a.wav,48.5,49.5
BUK5_20161101_002104a.wav,50.5,51.0
BUK5_20161101_002104a.wav,51.5,52.0
BUK5_20161101_002104a.wav,52.5,53.0
BUK5_20161101_002104a.wav,55.5,56.0
BUK5_20161101_002104a.wav,56.5,57.5
BUK5_20161101_002104a.wav,58.5,59.5
BUK5_20161101_002104a.wav,60.5,61.0
BUK5_20161101_002104a.wav,62.0,62.5
BUK5_20161101_002104a.wav,63.0,63.5
BUK5_20161101_002104a.wav,64.0,64.5
BUK5_20161101_002104a.wav,67.0,69.0
BUK5_20161101_002104a.wav,71.5,73.0
BUK5_20161101_002104a.wav,73.5,74.0
BUK5_20161101_002104a.wav,76.0,76.5
BUK5_20161101_002104a.wav,78.5,79.5
BUK5_20161101_002104a.wav,80.5,81.0
BUK5_20161101_002104a.wav,82.0,83.0
BUK5_20161101_002104a.wav,84.0,84.5
BUK5_20161101_002104a.wav,85.0,86.5
BUK5_20161101_002104a.wav,89.0,90.0
BUK5_20161101_002104a.wav,90.5,91.0
BUK5_20161101_002104a.wav,91.5,94.5
BUK5_20161101_002104a.wav,95.0,95.5
BUK5_20161101_002104a.wav,96.5,98.5
BUK5_20161101_002104a.wav,101.0,101.5
BUK5_20161101_002104a.wav,102.5,103.5
BUK5_20161101_002104a.wav,104.5,105.0
BUK5_20161101_002104a.wav,106.5,107.5
BUK5_20161101_002104a.wav,110.5,111.0
BUK5_20161101_002104a.wav,111.5,112.0
BUK5_20161101_002104a.wav,112.5,113.0
BUK5_20161101_002104a.wav,114.5,115.5
BUK5_20161101_002104a.wav,116.5,117.0
BUK5_20161101_002104a.wav,117.5,120.0
BUK5_20161101_002104a.wav,121.5,122.0
BUK5_20161101_002104a.wav,123.0,124.5
BUK5_20161101_002104a.wav,125.0,126.0
BUK5_20161101_002104a.wav,127.0,127.5
BUK5_20161101_002104a.wav,128.0,129.5
BUK5_20161101_002104a.wav,130.5,131.5
BUK5_20161101_002104a.wav,132.0,133.5
BUK5_20161101_002104a.wav,134.0,134.5
BUK5_20161101_002104a.wav,135.0,137.5
BUK5_20161101_002104a.wav,139.0,139.5
BUK5_20161101_002104a.wav,141.0,141.5
BUK5_20161101_002104a.wav,143.5,144.0
BUK5_20161101_002104a.wav,144.5,145.0
BUK5_20161101_002104a.wav,145.5,148.0
BUK5_20161101_002104a.wav,152.0,152.5
BUK5_20161101_002104a.wav,153.0,154.0
BUK5_20161101_002104a.wav,154.5,155.5
BUK5_20161101_002104a.wav,158.0,158.5
BUK5_20161101_002104a.wav,160.0,163.0
BUK5_20161101_002104a.wav,164.5,167.0
BUK5_20161101_002104a.wav,167.5,168.0
BUK5_20161101_002104a.wav,170.0,170.5
BUK5_20161101_002104a.wav,171.0,171.5
BUK5_20161101_002104a.wav,172.0,173.0
BUK5_20161101_002104a.wav,173.5,174.0
BUK5_20161101_002104a.wav,174.5,175.0
BUK5_20161101_002104a.wav,176.5,178.5
BUK5_20161101_002104a.wav,179.5,180.5
BUK5_20161101_002104a.wav,182.0,183.0
BUK5_20161101_002104a.wav,184.5,185.5
BUK5_20161101_002104a.wav,186.0,186.5
BUK5_20161101_002104a.wav,187.0,188.0
BUK5_20161101_002104a.wav,189.5,190.0
BUK5_20161101_002104a.wav,192.0,193.0
BUK5_20161101_002104a.wav,194.0,194.5
BUK5_20161101_002104a.wav,198.5,200.5
BUK5_20161101_002104a.wav,204.0,204.5
BUK5_20161101_002104a.wav,205.0,207.0
BUK5_20161101_002104a.wav,207.5,208.5
BUK5_20161101_002104a.wav,210.5,211.0
BUK5_20161101_002104a.wav,212.0,212.5
BUK5_20161101_002104a.wav,213.0,214.5
BUK5_20161101_002104a.wav,215.0,215.5
BUK5_20161101_002104a.wav,216.0,217.0
BUK5_20161101_002104a.wav,219.0,220.5
BUK5_20161101_002104a.wav,221.0,222.0
BUK5_20161101_002104a.wav,222.5,223.0
BUK5_20161101_002104a.wav,223.5,224.0
BUK5_20161101_002104a.wav,225.0,226.0
BUK5_20161101_002104a.wav,227.5,228.5
BUK5_20161101_002104a.wav,229.0,229.5
BUK5_20161101_002104a.wav,230.0,230.5
BUK5_20161101_002104a.wav,231.5,232.5
BUK5_20161101_002104a.wav,233.5,234.0
BUK5_20161101_002104a.wav,235.5,236.0
BUK5_20161101_002104a.wav,238.0,238.5
BUK5_20161101_002104a.wav,240.0,241.5
BUK5_20161101_002104a.wav,242.0,243.5
BUK5_20161101_002104a.wav,245.5,246.0
BUK5_20161101_002104a.wav,246.5,247.0
BUK5_20161101_002104a.wav,249.5,250.0
BUK5_20161101_002104a.wav,252.0,252.5
BUK5_20161101_002104a.wav,255.0,256.5
BUK5_20161101_002104a.wav,257.5,258.0
BUK5_20161101_002104a.wav,258.5,259.0
BUK5_20161101_002104a.wav,259.5,260.0
BUK5_20161101_002104a.wav,260.5,262.5
BUK5_20161101_002104a.wav,263.0,263.5
BUK5_20161101_002104a.wav,266.0,269.0
BUK5_20161101_002104a.wav,269.5,270.5
BUK5_20161101_002104a.wav,271.0,271.5
BUK5_20161101_002104a.wav,272.0,273.0
BUK5_20161101_002104a.wav,274.5,275.5
BUK5_20161101_002104a.wav,276.5,277.5
BUK5_20161101_002104a.wav,278.5,279.5
BUK5_20161101_002104a.wav,280.5,281.5
BUK5_20161101_002104a.wav,282.0,282.5
BUK5_20161101_002104a.wav,284.5,286.0
BUK5_20161101_002104a.wav,286.5,288.5
BUK5_20161101_002104a.wav,289.5,290.0
BUK5_20161101_002104a.wav,291.0,291.5
BUK5_20161101_002104a.wav,292.0,292.5
BUK5_20161101_002104a.wav,293.0,294.0
BUK5_20161101_002104a.wav,294.5,296.5
BUK5_20161101_002104a.wav,297.5,298.0
BUK5_20161101_002104a.wav,299.0,299.5
BUK5_20161101_002104a.wav,300.0,303.0
BUK5_20161101_002104a.wav,303.5,304.0
BUK5_20161101_002104a.wav,304.5,305.0
BUK5_20161101_002104a.wav,307.0,307.5
BUK5_20161101_002104a.wav,308.0,309.0
BUK5_20161101_002104a.wav,310.0,311.5
BUK5_20161101_002104a.wav,312.0,314.5
BUK5_20161101_002104a.wav,315.0,315.5
BUK5_20161101_002104a.wav,316.5,318.5
BUK5_20161101_002104a.wav,319.5,320.0
BUK5_20161101_002104a.wav,322.0,324.5
BUK5_20161101_002104a.wav,325.5,327.0
BUK5_20161101_002104a.wav,328.0,328.5
BUK5_20161101_002104a.wav,329.0,331.5
BUK5_20161101_002104a.wav,332.5,333.0
BUK5_20161101_002104a.wav,334.5,337.0
BUK5_20161101_002104a.wav,337.5,338.0
BUK5_20161101_002104a.wav,338.5,340.0
BUK5_20161101_002104a.wav,341.0,343.0
BUK5_20161101_002104a.wav,343.5,344.0
BUK5_20161101_002104a.wav,344.5,348.5
BUK5_20161101_002104a.wav,350.5,351.0
BUK5_20161101_002104a.wav,351.5,352.0
BUK5_20161101_002104a.wav,355.0,355.5
BUK5_20161101_002104a.wav,360.5,361.5
BUK5_20161101_002104a.wav,362.0,362.5
BUK5_20161101_002104a.wav,363.0,364.0
BUK5_20161101_002104a.wav,364.5,365.5
BUK5_20161101_002104a.wav,367.5,369.5
BUK5_20161101_002104a.wav,370.0,371.5
BUK5_20161101_002104a.wav,372.0,372.5
BUK5_20161101_002104a.wav,374.5,375.0
BUK5_20161101_002104a.wav,376.5,377.5
BUK5_20161101_002104a.wav,381.5,382.0
BUK5_20161101_002104a.wav,382.5,383.0
BUK5_20161101_002104a.wav,383.5,384.0
BUK5_20161101_002104a.wav,385.0,386.0
BUK5_20161101_002104a.wav,386.5,387.0
BUK5_20161101_002104a.wav,388.5,389.5
BUK5_20161101_002104a.wav,390.5,392.0
BUK5_20161101_002104a.wav,394.0,395.5
BUK5_20161101_002104a.wav,396.0,396.5
BUK5_20161101_002104a.wav,397.5,399.5
BUK5_20161101_002104a.wav,400.0,401.0
BUK5_20161101_002104a.wav,401.5,402.5
BUK5_20161101_002104a.wav,403.0,403.5
BUK5_20161101_002104a.wav,404.0,406.0
BUK5_20161101_002104a.wav,406.5,408.0
BUK5_20161101_002104a.wav,408.5,412.0
BUK5_20161101_002104a.wav,414.0,414.5
BUK5_20161101_002104a.wav,415.0,415.5
BUK5_20161101_002104a.wav,416.0,416.5
BUK5_20161101_002104a.wav,417.0,417.5
BUK5_20161101_002104a.wav,418.0,418.5
BUK5_20161101_002104a.wav,419.0,419.5
BUK5_20161101_002104a.wav,421.0,421.5
BUK5_20161101_002104a.wav,423.0,423.5
BUK5_20161101_002104a.wav,424.5,425.5
BUK5_20161101_002104a.wav,426.5,428.5
BUK5_20161101_002104a.wav,429.0,430.5
BUK5_20161101_002104a.wav,431.5,432.5
BUK5_20161101_002104a.wav,434.0,435.5
BUK5_20161101_002104a.wav,436.0,437.0
BUK5_20161101_002104a.wav,438.5,439.0
BUK5_20161101_002104a.wav,439.5,440.5
BUK5_20161101_002104a.wav,441.0,441.5
BUK5_20161101_002104a.wav,442.0,443.0
BUK5_20161101_002104a.wav,443.5,444.0
BUK5_20161101_002104a.wav,447.5,450.5
BUK5_20161101_002104a.wav,451.0,452.0
BUK5_20161101_002104a.wav,452.5,454.0
BUK5_20161101_002104a.wav,454.5,455.0
BUK5_20161101_002104a.wav,456.0,456.5
BUK5_20161101_002104a.wav,458.5,462.5
BUK5_20161101_002104a.wav,464.0,465.5
BUK5_20161101_002104a.wav,466.0,466.5
BUK5_20161101_002104a.wav,467.5,469.0
BUK5_20161101_002104a.wav,471.0,473.5
BUK5_20161101_002104a.wav,474.5,475.0
BUK5_20161101_002104a.wav,476.0,477.5
BUK5_20161101_002104a.wav,478.0,478.5
BUK5_20161101_002104a.wav,479.0,479.5
BUK5_20161101_002104a.wav,480.5,482.0
BUK5_20161101_002104a.wav,482.5,483.0
BUK5_20161101_002104a.wav,485.0,485.5
BUK5_20161101_002104a.wav,486.0,486.5
BUK5_20161101_002104a.wav,487.0,488.0
BUK5_20161101_002104a.wav,488.5,489.5
BUK5_20161101_002104a.wav,490.0,491.0
BUK5_20161101_002104a.wav,491.5,492.0
BUK5_20161101_002104a.wav,492.5,493.5
BUK5_20161101_002104a.wav,494.5,495.0
BUK5_20161101_002104a.wav,497.5,498.0
BUK5_20161101_002104a.wav,498.5,499.5
BUK5_20161101_002104a.wav,500.5,501.0
BUK5_20161101_002104a.wav,501.5,502.0
BUK5_20161101_002104a.wav,503.0,504.0
BUK5_20161101_002104a.wav,504.5,505.5
BUK5_20161101_002104a.wav,506.0,506.5
BUK5_20161101_002104a.wav,508.0,508.5
BUK5_20161101_002104a.wav,509.0,509.5
BUK5_20161101_002104a.wav,510.0,510.5
BUK5_20161101_002104a.wav,511.5,512.0
BUK5_20161101_002104a.wav,512.5,513.0
BUK5_20161101_002104a.wav,513.5,514.0
BUK5_20161101_002104a.wav,514.5,515.0
BUK5_20161101_002104a.wav,516.5,517.0
BUK5_20161101_002104a.wav,517.5,518.0
BUK5_20161101_002104a.wav,519.0,520.5
BUK5_20161101_002104a.wav,521.0,522.0
BUK5_20161101_002104a.wav,525.5,526.0
BUK5_20161101_002104a.wav,527.0,529.0
BUK5_20161101_002104a.wav,530.0,530.5
BUK5_20161101_002104a.wav,532.0,532.5
BUK5_20161101_002104a.wav,534.5,537.5
BUK5_20161101_002104a.wav,538.5,539.0
BUK5_20161101_002104a.wav,540.0,540.5
BUK5_20161101_002104a.wav,541.0,542.0
BUK5_20161101_002104a.wav,542.5,543.0
BUK5_20161101_002104a.wav,543.5,544.0
BUK5_20161101_002104a.wav,545.5,548.0
BUK5_20161101_002104a.wav,548.5,549.0
BUK5_20161101_002104a.wav,551.0,552.5
BUK5_20161101_002104a.wav,553.0,553.5
BUK5_20161101_002104a.wav,554.5,555.5
BUK5_20161101_002104a.wav,556.0,557.0
BUK5_20161101_002104a.wav,557.5,558.0
BUK5_20161101_002104a.wav,559.5,562.5
BUK5_20161101_002104a.wav,565.0,565.5
BUK5_20161101_002104a.wav,567.0,569.0
BUK5_20161101_002104a.wav,569.5,571.0
BUK5_20161101_002104a.wav,572.0,573.5
BUK5_20161101_002104a.wav,574.0,575.0
BUK5_20161101_002104a.wav,576.0,576.5
BUK5_20161101_002104a.wav,577.0,577.5
BUK5_20161101_002104a.wav,578.5,581.5
BUK5_20161101_002104a.wav,582.0,584.0
BUK5_20161101_002104a.wav,584.5,586.0
BUK5_20161101_002104a.wav,586.5,587.5
BUK5_20161101_002104a.wav,588.0,589.5
BUK5_20161101_002104a.wav,590.0,591.0
BUK5_20161101_002104a.wav,593.0,593.5
BUK5_20161101_002104a.wav,594.0,595.0
BUK5_20161101_002104a.wav,596.0,597.0
BUK5_20161101_002104a.wav,597.5,598.0
BUK5_20161101_002104a.wav,598.5,600.0
BUK5_20161101_002104a.wav,600.5,601.0
BUK5_20161101_002104a.wav,602.0,603.0
BUK5_20161101_002104a.wav,603.5,606.0
BUK5_20161101_002104a.wav,607.0,607.5
BUK5_20161101_002104a.wav,608.0,609.0
BUK5_20161101_002104a.wav,614.5,615.0
BUK5_20161101_002104a.wav,618.0,618.5
BUK5_20161101_002104a.wav,619.5,620.0
BUK5_20161101_002104a.wav,621.0,622.5
BUK5_20161101_002104a.wav,623.0,631.0
BUK5_20161101_002104a.wav,631.5,633.0
BUK5_20161101_002104a.wav,634.0,636.0
BUK5_20161101_002104a.wav,636.5,637.0
BUK5_20161101_002104a.wav,638.5,639.5
BUK5_20161101_002104a.wav,640.5,641.0
BUK5_20161101_002104a.wav,642.5,644.5
BUK5_20161101_002104a.wav,646.0,647.0
BUK5_20161101_002104a.wav,647.5,648.5
BUK5_20161101_002104a.wav,649.0,649.5
BUK5_20161101_002104a.wav,650.5,651.0
BUK5_20161101_002104a.wav,652.0,652.5
BUK5_20161101_002104a.wav,653.0,653.5
BUK5_20161101_002104a.wav,654.5,655.5
BUK5_20161101_002104a.wav,657.0,658.0
BUK5_20161101_002104a.wav,659.0,659.5
BUK5_20161101_002104a.wav,660.0,661.0
BUK5_20161101_002104a.wav,661.5,664.0
BUK5_20161101_002104a.wav,665.5,666.0
BUK5_20161101_002104a.wav,667.5,668.5
BUK5_20161101_002104a.wav,669.0,669.5
BUK5_20161101_002104a.wav,670.0,671.5
BUK5_20161101_002104a.wav,672.5,674.0
BUK5_20161101_002104a.wav,674.5,675.0
BUK5_20161101_002104a.wav,677.0,677.5
BUK5_20161101_002104a.wav,678.0,679.0
BUK5_20161101_002104a.wav,681.0,681.5
BUK5_20161101_002104a.wav,682.5,683.0
BUK5_20161101_002104a.wav,683.5,684.5
BUK5_20161101_002104a.wav,685.5,686.0
BUK5_20161101_002104a.wav,686.5,689.0
BUK5_20161101_002104a.wav,691.0,691.5
BUK5_20161101_002104a.wav,692.5,693.0
BUK5_20161101_002104a.wav,695.0,696.0
BUK5_20161101_002104a.wav,699.5,701.5
BUK5_20161101_002104a.wav,702.0,702.5
BUK5_20161101_002104a.wav,703.0,703.5
BUK5_20161101_002104a.wav,706.5,708.5
BUK5_20161101_002104a.wav,709.5,710.0
BUK5_20161101_002104a.wav,712.0,712.5
BUK5_20161101_002104a.wav,713.0,714.0
BUK5_20161101_002104a.wav,715.0,716.5
BUK5_20161101_002104a.wav,717.5,719.0
BUK5_20161101_002104a.wav,720.0,721.5
BUK5_20161101_002104a.wav,722.5,723.5
BUK5_20161101_002104a.wav,725.0,725.5
BUK5_20161101_002104a.wav,726.5,727.0
BUK5_20161101_002104a.wav,727.5,728.0
BUK5_20161101_002104a.wav,729.0,731.0
BUK5_20161101_002104a.wav,731.5,732.0
BUK5_20161101_002104a.wav,732.5,734.5
BUK5_20161101_002104a.wav,735.0,736.0
BUK5_20161101_002104a.wav,737.0,738.5
BUK5_20161101_002104a.wav,739.0,740.0
BUK5_20161101_002104a.wav,742.0,743.0
BUK5_20161101_002104a.wav,745.5,746.0
BUK5_20161101_002104a.wav,746.5,747.0
BUK5_20161101_002104a.wav,750.5,751.5
BUK5_20161101_002104a.wav,754.5,755.0
BUK5_20161101_002104a.wav,755.5,756.0
BUK5_20161101_002104a.wav,756.5,757.5
BUK5_20161101_002104a.wav,758.0,759.0
BUK5_20161101_002104a.wav,759.5,760.5
BUK5_20161101_002104a.wav,761.0,761.5
BUK5_20161101_002104a.wav,763.0,764.0
BUK5_20161101_002104a.wav,766.0,766.5
BUK5_20161101_002104a.wav,767.5,768.5
BUK5_20161101_002104a.wav,769.5,771.0
BUK5_20161101_002104a.wav,771.5,772.5
BUK5_20161101_002104a.wav,773.0,776.5
BUK5_20161101_002104a.wav,778.5,779.0
BUK5_20161101_002104a.wav,780.0,781.0
BUK5_20161101_002104a.wav,783.5,787.0
BUK5_20161101_002104a.wav,787.5,788.5
BUK5_20161101_002104a.wav,789.0,790.0
BUK5_20161101_002104a.wav,791.0,791.5
BUK5_20161101_002104a.wav,792.0,793.0
BUK5_20161101_002104a.wav,793.5,794.5
BUK5_20161101_002104a.wav,795.0,799.5
BUK5_20161101_002104a.wav,800.5,801.0
BUK5_20161101_002104a.wav,801.5,802.0
BUK5_20161101_002104a.wav,803.0,803.5
BUK5_20161101_002104a.wav,804.0,805.0
BUK5_20161101_002104a.wav,806.5,807.0
BUK5_20161101_002104a.wav,807.5,808.5
BUK5_20161101_002104a.wav,809.5,810.0
BUK5_20161101_002104a.wav,813.0,815.0
BUK5_20161101_002104a.wav,815.5,816.0
BUK5_20161101_002104a.wav,816.5,817.0
BUK5_20161101_002104a.wav,819.5,821.0
BUK5_20161101_002104a.wav,824.0,826.0
BUK5_20161101_002104a.wav,826.5,827.0
BUK5_20161101_002104a.wav,828.0,828.5
BUK5_20161101_002104a.wav,829.0,830.0
BUK5_20161101_002104a.wav,833.0,833.5
BUK5_20161101_002104a.wav,834.0,834.5
BUK5_20161101_002104a.wav,835.0,836.0
BUK5_20161101_002104a.wav,836.5,837.0
BUK5_20161101_002104a.wav,838.0,840.0
BUK5_20161101_002104a.wav,841.5,842.5
BUK5_20161101_002104a.wav,846.5,847.0
BUK5_20161101_002104a.wav,847.5,848.0
BUK5_20161101_002104a.wav,849.5,850.5
BUK5_20161101_002104a.wav,851.0,851.5
BUK5_20161101_002104a.wav,852.0,852.5
BUK5_20161101_002104a.wav,853.5,854.0
BUK5_20161101_002104a.wav,854.5,856.5
BUK5_20161101_002104a.wav,857.0,858.0
BUK5_20161101_002104a.wav,858.5,859.5
BUK5_20161101_002104a.wav,860.5,863.0
BUK5_20161101_002104a.wav,865.0,867.0
BUK5_20161101_002104a.wav,867.5,868.5
BUK5_20161101_002104a.wav,869.5,870.0
BUK5_20161101_002104a.wav,871.5,872.5
BUK5_20161101_002104a.wav,873.5,874.5
BUK5_20161101_002104a.wav,876.0,877.0
BUK5_20161101_002104a.wav,877.5,878.0
BUK5_20161101_002104a.wav,881.0,882.5
BUK5_20161101_002104a.wav,887.0,887.5
BUK5_20161101_002104a.wav,888.5,894.5
BUK5_20161101_002104a.wav,896.5,898.5
BUK5_20161101_002104a.wav,899.0,900.0
BUK5_20161101_002104a.wav,900.5,901.0
BUK5_20161101_002104a.wav,901.5,902.0
BUK5_20161101_002104a.wav,902.5,903.0
BUK5_20161101_002104a.wav,904.5,905.5
BUK5_20161101_002104a.wav,906.0,906.5
BUK5_20161101_002104a.wav,908.0,908.5
BUK5_20161101_002104a.wav,909.5,910.0
BUK5_20161101_002104a.wav,910.5,911.0
BUK5_20161101_002104a.wav,911.5,912.5
BUK5_20161101_002104a.wav,913.5,914.5
BUK5_20161101_002104a.wav,915.0,919.0
BUK5_20161101_002104a.wav,920.0,920.5
BUK5_20161101_002104a.wav,921.0,922.5
BUK5_20161101_002104a.wav,923.5,924.0
BUK5_20161101_002104a.wav,925.5,927.5
BUK5_20161101_002104a.wav,929.0,929.5
BUK5_20161101_002104a.wav,930.5,936.0
BUK5_20161101_002104a.wav,936.5,939.0
BUK5_20161101_002104a.wav,939.5,940.0
BUK5_20161101_002104a.wav,940.5,941.0
BUK5_20161101_002104a.wav,941.5,942.0
BUK5_20161101_002104a.wav,942.5,945.0
BUK5_20161101_002104a.wav,946.5,947.0
BUK5_20161101_002104a.wav,948.0,948.5
BUK5_20161101_002104a.wav,949.0,949.5
BUK5_20161101_002104a.wav,950.0,952.5
BUK5_20161101_002104a.wav,953.5,955.0
BUK5_20161101_002104a.wav,955.5,956.0
BUK5_20161101_002104a.wav,958.0,960.0
BUK5_20161101_002104a.wav,960.5,965.5
BUK5_20161101_002104a.wav,966.0,967.0
BUK5_20161101_002104a.wav,968.0,968.5
BUK5_20161101_002104a.wav,969.0,969.5
BUK5_20161101_002104a.wav,970.0,971.0
BUK5_20161101_002104a.wav,971.5,972.0
BUK5_20161101_002104a.wav,972.5,973.5
BUK5_20161101_002104a.wav,974.0,974.5
BUK5_20161101_002104a.wav,975.0,977.0
BUK5_20161101_002104a.wav,977.5,978.0
BUK5_20161101_002104a.wav,979.5,980.0
BUK5_20161101_002104a.wav,981.0,981.5
BUK5_20161101_002104a.wav,982.0,983.0
BUK5_20161101_002104a.wav,984.0,984.5
BUK5_20161101_002104a.wav,985.0,989.5
BUK5_20161101_002104a.wav,991.0,993.5
BUK5_20161101_002104a.wav,994.0,997.0
BUK5_20161101_002104a.wav,998.5,999.0
BUK5_20161101_002104a.wav,1000.0,1001.0
BUK5_20161101_002104a.wav,1001.5,1002.5
BUK5_20161101_002104a.wav,1004.0,1005.0
BUK5_20161101_002104a.wav,1006.0,1007.5
BUK5_20161101_002104a.wav,1009.5,1010.5
BUK5_20161101_002104a.wav,1011.0,1011.5
BUK5_20161101_002104a.wav,1012.5,1013.0
BUK5_20161101_002104a.wav,1013.5,1014.5
BUK5_20161101_002104a.wav,1015.0,1016.0
BUK5_20161101_002104a.wav,1018.5,1019.0
BUK5_20161101_002104a.wav,1019.5,1020.0
BUK5_20161101_002104a.wav,1023.5,1024.0
BUK5_20161101_002104a.wav,1027.0,1028.5
BUK5_20161101_002104a.wav,1029.0,1031.0
BUK5_20161101_002104a.wav,1031.5,1032.5
BUK5_20161101_002104a.wav,1033.0,1033.5
BUK5_20161101_002104a.wav,1034.0,1040.5
BUK5_20161101_002104a.wav,1041.0,1041.5
BUK5_20161101_002104a.wav,1044.0,1044.5
BUK5_20161101_002104a.wav,1046.0,1047.0
BUK5_20161101_002104a.wav,1047.5,1048.0
BUK5_20161101_002104a.wav,1049.0,1050.0
BUK5_20161101_002104a.wav,1050.5,1051.0
BUK5_20161101_002104a.wav,1051.5,1052.5
BUK5_20161101_002104a.wav,1053.0,1053.5
BUK5_20161101_002104a.wav,1054.0,1054.5
BUK5_20161101_002104a.wav,1056.5,1057.5
BUK5_20161101_002104a.wav,1058.0,1058.5
BUK5_20161101_002104a.wav,1059.5,1062.5
BUK5_20161101_002104a.wav,1063.0,1063.5
BUK5_20161101_002104a.wav,1064.5,1065.0
BUK5_20161101_002104a.wav,1065.5,1066.5
BUK5_20161101_002104a.wav,1067.5,1068.0
BUK5_20161101_002104a.wav,1068.5,1070.5
BUK5_20161101_002104a.wav,1071.0,1072.5
BUK5_20161101_002104a.wav,1073.0,1075.5
BUK5_20161101_002104a.wav,1076.5,1077.0
BUK5_20161101_002104a.wav,1078.0,1079.0
BUK5_20161101_002104a.wav,1079.5,1081.0
BUK5_20161101_002104a.wav,1082.0,1086.5
BUK5_20161101_002104a.wav,1087.5,1088.0
BUK5_20161101_002104a.wav,1089.5,1090.5
BUK5_20161101_002104a.wav,1092.0,1094.0
BUK5_20161101_002104a.wav,1094.5,1095.0
BUK5_20161101_002104a.wav,1096.0,1096.5
BUK5_20161101_002104a.wav,1098.0,1099.0
BUK5_20161101_002104a.wav,1100.5,1101.5
BUK5_20161101_002104a.wav,1102.0,1103.0
BUK5_20161101_002104a.wav,1103.5,1106.0
BUK5_20161101_002104a.wav,1107.0,1107.5
BUK5_20161101_002104a.wav,1109.0,1110.0
BUK5_20161101_002104a.wav,1110.5,1111.0
BUK5_20161101_002104a.wav,1111.5,1112.0
BUK5_20161101_002104a.wav,1112.5,1114.5
BUK5_20161101_002104a.wav,1115.5,1116.0
BUK5_20161101_002104a.wav,1117.5,1118.5
BUK5_20161101_002104a.wav,1119.0,1121.5
BUK5_20161101_002104a.wav,1122.5,1125.0
BUK5_20161101_002104a.wav,1126.5,1128.5
BUK5_20161101_002104a.wav,1129.0,1133.0
BUK5_20161101_002104a.wav,1133.5,1135.5
BUK5_20161101_002104a.wav,1136.0,1136.5
BUK5_20161101_002104a.wav,1137.5,1138.0
BUK5_20161101_002104a.wav,1139.0,1139.5
BUK5_20161101_002104a.wav,1140.0,1140.5
BUK5_20161101_002104a.wav,1141.0,1142.0
BUK5_20161101_002104a.wav,1142.5,1143.0
BUK5_20161101_002104a.wav,1145.0,1146.5
